station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
SBGR,2023-01-01 00:00,69.80,66.20,88.34,80.00,3.00,0.00,30.09,,6.21,,BKN,,,,1500.00,,,,,,,,,,,69.80,SBGR 010000Z 08003KT 9999 BKN015 21/19 Q1019,
SBGR,2023-01-01 01:00,68.00,66.20,93.97,110.00,5.00,0.00,30.06,,3.73,,BKN,,,,1300.00,,,,,,,,,,,68.00,SBGR 010100Z 11005KT 6000 BKN013 20/19 Q1018,
SBGR,2023-01-01 02:00,69.80,68.00,94.01,80.00,6.00,0.00,30.06,,4.97,,SCT,,,,900.00,,,,,,,,,,,69.80,SBGR 010200Z 08006KT 8000 SCT009 21/20 Q1018,
SBGR,2023-01-01 03:00,68.00,66.20,93.97,70.00,6.00,0.00,30.06,,5.59,,SCT,,,,1000.00,,,,,,,,,,,68.00,SBGR 010300Z 07006KT 9000 SCT010 20/19 Q1018,
SBGR,2023-01-01 04:00,66.20,66.20,100.00,60.00,6.00,0.00,30.03,,3.73,,FEW,,,,600.00,,,,,,,,,,,66.20,SBGR 010400Z 06006KT 6000 FEW006 19/19 Q1017,
SBGR,2023-01-01 05:00,64.40,64.40,100.00,80.00,7.00,0.00,30.03,,6.21,,FEW,,,,600.00,,,,,,,,,,,64.40,SBGR 010500Z 08007KT 9999 FEW006 18/18 Q1017,
SBGR,2023-01-01 06:00,64.40,64.40,100.00,80.00,4.00,0.00,30.03,,6.21,,FEW,,,,300.00,,,,,,,,,,,64.40,SBGR 010600Z 08004KT 9999 FEW003 18/18 Q1017,
SBGR,2023-01-01 07:00,64.40,64.40,100.00,100.00,3.00,0.00,30.03,,4.35,,SCT,,,,300.00,,,,,,,,,,,64.40,SBGR 010700Z 10003KT 7000 SCT003 18/18 Q1017,
SBGR,2023-01-01 08:00,62.60,62.60,100.00,0.00,0.00,0.00,30.03,,3.11,,SCT,,,,100.00,,,,BCFG BR,,,,,,,62.60,COR SBGR 010800Z 00000KT 5000 1000E R28R/0500D R10R/P2000 R10L/P2000 R28L/P2000 BCFG BR SCT001 17/17 Q1017,
SBGR,2023-01-01 09:00,62.60,62.60,100.00,0.00,0.00,0.00,30.03,,3.73,,SCT,,,,300.00,,,,BCFG,,,,,,,62.60,SBGR 010900Z 00000KT 6000 1200E R28R/0900U R10R/P2000 R10L/P2000 R28L/P2000 BCFG SCT003 17/17 Q1017,
SBGR,2023-01-01 10:00,66.20,64.40,93.92,160.00,2.00,0.00,30.06,,4.97,,SCT,,,,4000.00,,,,,,,,,,,66.20,SBGR 011000Z 16002KT 8000 SCT040 19/18 Q1018,
SBGR,2023-01-01 11:00,69.80,66.20,88.34,100.00,2.00,0.00,30.09,,6.21,,SCT,,,,4300.00,,,,,,,,,,,69.80,SBGR 011100Z 10002KT 9999 SCT043 21/19 Q1019,
SBGR,2023-01-01 12:00,75.20,66.20,73.61,30.00,4.00,0.00,30.09,,6.21,,BKN,,,,4300.00,,,,,,,,,,,75.20,SBGR 011200Z 03004KT 9999 BKN043 24/19 Q1019,
SBGR,2023-01-01 13:00,78.80,66.20,65.33,80.00,2.00,0.00,30.09,,6.21,,SCT,,,,4900.00,,,,,,,,,,,78.80,SBGR 011300Z 08002KT 9999 SCT049 26/19 Q1019,
SBGR,2023-01-01 14:00,78.80,66.20,65.33,60.00,5.00,0.00,30.06,,6.21,,SCT,SCT,,,4700.00,10000.00,,,,,,,,,,78.80,SBGR 011400Z 06005KT 9999 SCT047 SCT100 26/19 Q1018,
SBGR,2023-01-01 15:00,78.80,66.20,65.33,0.00,0.00,0.00,30.06,,6.21,,SCT,FEW,SCT,,3500.00,4000.00,8000.00,,-RA,,,,,,,78.80,SBGR 011500Z 00000KT 9999 -RA SCT035 FEW040TCU SCT080 26/19 Q1018,
SBGR,2023-01-01 16:00,78.80,66.20,65.33,130.00,3.00,0.00,30.03,,6.21,,SCT,FEW,SCT,,3000.00,4000.00,8000.00,,-RA,,,,,,,78.80,SBGR 011600Z 13003KT 9999 -RA SCT030 FEW040TCU SCT080 26/19 Q1017,
SBGR,2023-01-01 17:00,78.80,68.00,69.52,90.00,3.00,0.00,30.00,,6.21,,SCT,FEW,BKN,,3000.00,4000.00,10000.00,,VCSH,,,,,,,78.80,SBGR 011700Z 09003KT 9999 VCSH SCT030 FEW040TCU BKN100 26/20 Q1016,
SBGR,2023-01-01 18:00,73.40,69.80,88.51,140.00,7.00,0.00,30.00,,4.97,,SCT,FEW,SCT,,2600.00,4000.00,6600.00,,-RA,,,,,,,73.40,SBGR 011800Z 14007KT 8000 -RA SCT026 FEW040TCU SCT066 23/21 Q1016 RETS,
SBGR,2023-01-01 19:00,77.00,71.60,83.44,160.00,6.00,0.00,30.00,,4.35,,BKN,BKN,,,1300.00,1700.00,,,,,,,,,,77.00,SBGR 011900Z 16006KT 7000 BKN013 BKN017 25/22 Q1016,
SBGR,2023-01-01 20:00,77.00,71.60,83.44,190.00,5.00,0.00,30.00,,4.97,,SCT,SCT,,,1900.00,2600.00,,,,,,,,,,77.00,SBGR 012000Z 19005KT 8000 SCT019 SCT026 25/22 Q1016,
SBGR,2023-01-01 21:00,75.20,68.00,78.34,110.00,7.00,0.00,29.97,,6.21,,SCT,SCT,,,3000.00,4500.00,,,,,,,,,,75.20,SBGR 012100Z 11007KT 9999 SCT030 SCT045 24/20 Q1015,
SBGR,2023-01-01 22:00,73.40,68.00,83.21,90.00,8.00,0.00,30.03,,6.21,,SCT,,,,1700.00,,,,,,,,,,,73.40,SBGR 012200Z 09008KT 9999 SCT017 23/20 Q1017,
SBGR,2023-01-01 23:00,71.60,66.20,83.09,150.00,6.00,0.00,30.03,,6.21,,,,,,,,,,,,,,,,,71.60,SBGR 012300Z 15006KT CAVOK 22/19 Q1017,
SBGR,2023-01-02 00:00,69.80,66.20,88.34,130.00,5.00,0.00,30.03,,4.97,,BKN,,,,1100.00,,,,,,,,,,,69.80,SBGR 020000Z 13005KT 8000 BKN011 21/19 Q1017,
SBGR,2023-01-02 01:00,69.80,66.20,88.34,130.00,4.00,0.00,30.06,,6.21,,BKN,BKN,,,1300.00,2300.00,,,,,,,,,,69.80,SBGR 020100Z 13004KT 9999 BKN013 BKN023 21/19 Q1018,
SBGR,2023-01-02 02:00,69.80,66.20,88.34,90.00,3.00,0.00,30.06,,6.21,,BKN,BKN,,,1300.00,2300.00,,,,,,,,,,69.80,SBGR 020200Z 09003KT 9999 BKN013 BKN023 21/19 Q1018,
SBGR,2023-01-02 03:00,68.00,66.20,93.97,60.00,6.00,0.00,30.03,,6.21,,BKN,BKN,,,1100.00,1900.00,,,,,,,,,,68.00,SBGR 020300Z 06006KT 9999 BKN011 BKN019 20/19 Q1017,
SBGR,2023-01-02 04:00,68.00,66.20,93.97,80.00,5.00,0.00,30.00,,6.21,,SCT,SCT,,,900.00,1900.00,,,,,,,,,,68.00,SBGR 020400Z 08005KT 9999 SCT009 SCT019 20/19 Q1016,
SBGR,2023-01-02 05:00,66.20,66.20,100.00,80.00,4.00,0.00,30.00,,6.21,,BKN,,,,900.00,,,,,,,,,,,66.20,SBGR 020500Z 08004KT 9999 BKN009 19/19 Q1016,
SBGR,2023-01-02 06:00,66.20,66.20,100.00,90.00,4.00,0.00,30.00,,6.21,,SCT,,,,900.00,,,,,,,,,,,66.20,SBGR 020600Z 09004KT 9999 SCT009 19/19 Q1016,
SBGR,2023-01-02 07:00,66.20,66.20,100.00,80.00,4.00,0.00,29.97,,6.21,,SCT,,,,800.00,,,,,,,,,,,66.20,SBGR 020700Z 08004KT 9999 SCT008 19/19 Q1015,
SBGR,2023-01-02 08:00,66.20,64.40,93.92,60.00,3.00,0.00,30.00,,6.21,,BKN,,,,600.00,,,,,,,,,,,66.20,SBGR 020800Z 06003KT 9999 BKN006 19/18 Q1016,
SBGR,2023-01-02 09:00,66.20,66.20,100.00,50.00,4.00,0.00,30.00,,4.97,,BKN,,,,600.00,,,,,,,,,,,66.20,SBGR 020900Z 05004KT 8000 BKN006 19/19 Q1016,
SBGR,2023-01-02 10:00,68.00,66.20,93.97,310.00,3.00,0.00,30.00,,6.21,,SCT,,,,700.00,,,,,,,,,,,68.00,SBGR 021000Z 31003KT 9999 SCT007 20/19 Q1016,
SBGR,2023-01-02 11:00,71.60,66.20,83.09,80.00,2.00,0.00,30.00,,6.21,,,,,,,,,,,,,,,,,71.60,SBGR 021100Z 08002KT CAVOK 22/19 Q1016,
SBGR,2023-01-02 12:00,75.20,66.20,73.61,60.00,4.00,0.00,30.03,,6.21,,FEW,,,,2100.00,,,,,,,,,,,75.20,SBGR 021200Z 06004KT 360V100 9999 FEW021 24/19 Q1017,
SBGR,2023-01-02 13:00,80.60,62.60,54.30,310.00,3.00,0.00,30.00,,6.21,,FEW,,,,3200.00,,,,,,,,,,,81.84,SBGR 021300Z 31003KT 9999 FEW032 27/17 Q1016,
SBGR,2023-01-02 14:00,82.40,64.40,54.55,330.00,8.00,0.00,30.00,,6.21,,BKN,,,,3600.00,,,,,,,,,,,83.98,SBGR 021400Z 33008KT 270V010 9999 BKN036 28/18 Q1016,
SBGR,2023-01-02 15:00,82.40,64.40,54.55,310.00,8.00,0.00,29.97,,6.21,18.00,BKN,,,,4000.00,,,,,,,,,,,83.98,SBGR 021500Z 31008G18KT 9999 BKN040 28/18 Q1015,
SBGR,2023-01-02 16:00,84.20,64.40,51.47,310.00,11.00,0.00,29.91,,6.21,,BKN,,,,4300.00,,,,,,,,,,,85.71,SBGR 021600Z 31011KT 290V350 9999 BKN043 29/18 Q1013,
SBGR,2023-01-02 17:00,86.00,66.20,51.72,280.00,8.00,0.00,29.88,,6.21,,BKN,,,,4000.00,,,,,,,,,,,88.39,SBGR 021700Z 28008KT 9999 BKN040 30/19 Q1012,
SBGR,2023-01-02 18:00,86.00,62.60,45.61,290.00,10.00,0.00,29.85,,4.97,,SCT,BKN,,,4000.00,5000.00,,,VCSH,,,,,,,86.72,SBGR 021800Z 29010KT 8000 VCSH SCT040TCU BKN050 30/17 Q1011,
SBGR,2023-01-02 19:00,71.60,68.00,88.43,130.00,8.00,0.00,29.85,,4.97,,BKN,FEW,,,4000.00,4500.00,,,VCSH,,,,,,,71.60,SBGR 021900Z 13008KT 8000 VCSH BKN040 FEW045TCU 22/20 Q1011,
SBGR,2023-01-02 20:00,75.20,64.40,69.14,60.00,14.00,0.00,29.85,,6.21,,FEW,BKN,,,5000.00,10000.00,,,VCSH,,,,,,,75.20,SBGR 022000Z 06014KT 9999 VCSH FEW050TCU BKN100 24/18 Q1011,
SBGR,2023-01-02 21:00,75.20,62.60,64.91,50.00,5.00,0.00,29.85,,6.21,,FEW,,,,4000.00,,,,,,,,,,,75.20,SBGR 022100Z 05005KT 9999 FEW040 24/17 Q1011,
SBGR,2023-01-02 22:00,71.60,64.40,78.04,80.00,10.00,0.00,29.88,,6.21,,,,,,,,,,,,,,,,,71.60,SBGR 022200Z 08010KT CAVOK 22/18 Q1012,
SBGR,2023-01-02 23:00,71.60,64.40,78.04,80.00,6.00,0.00,29.91,,6.21,,,,,,,,,,,,,,,,,71.60,SBGR 022300Z 08006KT CAVOK 22/18 Q1013,
SBGR,2023-01-03 00:00,71.60,66.20,83.09,70.00,6.00,0.00,29.91,,6.21,,,,,,,,,,,,,,,,,71.60,SBGR 030000Z 07006KT CAVOK 22/19 Q1013,
SBGR,2023-01-03 01:00,73.40,64.40,73.44,30.00,4.00,0.00,29.94,,6.21,,,,,,,,,,,,,,,,,73.40,SBGR 030100Z 03004KT CAVOK 23/18 Q1014,
SBGR,2023-01-03 02:00,73.40,64.40,73.44,340.00,4.00,0.00,29.94,,6.21,,,,,,,,,,,,,,,,,73.40,SBGR 030200Z 34004KT CAVOK 23/18 Q1014,
SBGR,2023-01-03 03:00,71.60,66.20,83.09,350.00,2.00,0.00,29.91,,6.21,,FEW,BKN,,,3600.00,10000.00,,,,,,,,,,71.60,SBGR 030300Z 35002KT 9999 FEW036 BKN100 22/19 Q1013,
SBGR,2023-01-03 04:00,71.60,64.40,78.04,40.00,6.00,0.00,29.91,,6.21,,SCT,SCT,,,4600.00,10000.00,,,,,,,,,,71.60,SBGR 030400Z 04006KT 9999 SCT046 SCT100 22/18 Q1013,
SBGR,2023-01-03 05:00,71.60,62.60,73.27,20.00,4.00,0.00,29.88,,6.21,,BKN,,,,3300.00,,,,,,,,,,,71.60,SBGR 030500Z 02004KT 9999 BKN033 22/17 Q1012,
SBGR,2023-01-03 06:00,69.80,64.40,82.98,50.00,5.00,0.00,29.85,,6.21,,FEW,SCT,,,3600.00,8300.00,,,,,,,,,,69.80,SBGR 030600Z 05005KT 9999 FEW036 SCT083 21/18 Q1011,
SBGR,2023-01-03 07:00,69.80,64.40,82.98,40.00,6.00,0.00,29.85,,6.21,,,,,,,,,,,,,,,,,69.80,SBGR 030700Z 04006KT CAVOK 21/18 Q1011,
SBGR,2023-01-03 08:00,69.80,64.40,82.98,60.00,5.00,0.00,29.85,,6.21,,,,,,,,,,,,,,,,,69.80,SBGR 030800Z 06005KT CAVOK 21/18 Q1011,
SBGR,2023-01-03 09:00,71.60,64.40,78.04,30.00,6.00,0.00,29.88,,6.21,,,,,,,,,,,,,,,,,71.60,SBGR 030900Z 03006KT CAVOK 22/18 Q1012,
SBGR,2023-01-03 10:00,71.60,64.40,78.04,40.00,6.00,0.00,29.91,,6.21,,FEW,BKN,,,2500.00,8000.00,,,,,,,,,,71.60,SBGR 031000Z 04006KT 9999 FEW025 BKN080 22/18 Q1013,
SBGR,2023-01-03 11:00,71.60,64.40,78.04,300.00,2.00,0.00,29.94,,6.21,,SCT,BKN,,,2500.00,8000.00,,,,,,,,,,71.60,SBGR 031100Z 30002KT 9999 SCT025 BKN080 22/18 Q1014,
SBGR,2023-01-03 12:00,75.20,66.20,73.61,350.00,11.00,0.00,29.94,,6.21,,SCT,,,,2500.00,,,,,,,,,,,75.20,SBGR 031200Z 35011KT 9999 SCT025 24/19 Q1014,
SBGR,2023-01-03 13:00,78.80,66.20,65.33,330.00,12.00,0.00,29.94,,6.21,,BKN,,,,2500.00,,,,,,,,,,,78.80,SBGR 031300Z 33012KT 9999 BKN025 26/19 Q1014,
SBGR,2023-01-03 14:00,80.60,66.20,61.58,310.00,11.00,0.00,29.94,,6.21,,SCT,,,,2500.00,,,,,,,,,,,82.75,SBGR 031400Z 31011KT 9999 SCT025 27/19 Q1014,
SBGR,2023-01-03 15:00,82.40,66.20,58.08,320.00,11.00,0.00,29.91,,6.21,,SCT,,,,3000.00,,,,,,,,,,,84.63,SBGR 031500Z 32011KT 9999 SCT030 28/19 Q1013,
SBGR,2023-01-03 16:00,80.60,66.20,61.58,310.00,10.00,0.00,29.88,,6.21,,SCT,BKN,,,4500.00,8000.00,,,,,,,,,,82.75,SBGR 031600Z 31010KT 9999 SCT045 BKN080 27/19 Q1012,
SBGR,2023-01-03 17:00,80.60,68.00,65.54,330.00,10.00,0.00,29.88,,4.97,,BKN,FEW,BKN,,2500.00,4000.00,8000.00,,VCSH,,,,,,,83.29,SBGR 031700Z 33010KT 8000 VCSH BKN025 FEW040TCU BKN080 27/20 Q1012,
SBGR,2023-01-03 18:00,75.20,68.00,78.34,310.00,5.00,0.00,29.88,,4.97,,SCT,FEW,BKN,,3500.00,4000.00,10000.00,,VCSH,,,,,,,75.20,SBGR 031800Z 31005KT 8000 VCSH SCT035 FEW040TCU BKN100 24/20 Q1012 RETS,
SBGR,2023-01-03 19:00,77.00,66.20,69.33,10.00,8.00,0.00,29.85,,6.21,,SCT,BKN,,,3000.00,7000.00,,,,,,,,,,77.00,SBGR 031900Z 01008KT 9999 SCT030 BKN070 25/19 Q1011,
SBGR,2023-01-03 20:00,78.80,66.20,65.33,360.00,6.00,0.00,29.83,,6.21,,SCT,FEW,BKN,,3000.00,4000.00,10000.00,,VCSH,,,,,,,78.80,SBGR 032000Z 36006KT 9999 VCSH SCT030 FEW040TCU BKN100 26/19 Q1010,
SBGR,2023-01-03 21:00,71.60,68.00,88.43,340.00,8.00,0.00,29.85,,4.35,,NSC,,,,,,,,-RA,,,,,,,71.60,SBGR 032100Z 34008KT 7000 -RA NSC 22/20 Q1011 RERA,
SBGR,2023-01-03 22:00,73.40,68.00,83.21,30.00,6.00,0.00,29.85,,6.21,,,,,,,,,,,,,,,,,73.40,SBGR 032200Z 03006KT CAVOK 23/20 Q1011,
SBGR,2023-01-03 23:00,71.60,66.20,83.09,30.00,7.00,0.00,29.88,,6.21,,,,,,,,,,,,,,,,,71.60,SBGR 032300Z 03007KT CAVOK 22/19 Q1012,
SBGR,2023-01-04 00:00,71.60,66.20,83.09,20.00,3.00,0.00,29.91,,6.21,,,,,,,,,,,,,,,,,71.60,SBGR 040000Z 02003KT CAVOK 22/19 Q1013,
SBGR,2023-01-04 01:00,69.80,68.00,94.01,100.00,1.00,0.00,29.91,,6.21,,,,,,,,,,,,,,,,,69.80,SBGR 040100Z 10001KT CAVOK 21/20 Q1013,
SBGR,2023-01-04 02:00,71.60,62.60,73.27,30.00,7.00,0.00,29.91,,6.21,,,,,,,,,,,,,,,,,71.60,SBGR 040200Z 03007KT CAVOK 22/17 Q1013,
SBGR,2023-01-04 03:00,71.60,66.20,83.09,60.00,7.00,0.00,29.88,,6.21,,,,,,,,,,,,,,,,,71.60,SBGR 040300Z 06007KT CAVOK 22/19 Q1012,
SBGR,2023-01-04 04:00,71.60,64.40,78.04,20.00,5.00,0.00,29.88,,6.21,,,,,,,,,,,,,,,,,71.60,SBGR 040400Z 02005KT CAVOK 22/18 Q1012,
SBGR,2023-01-04 05:00,69.80,66.20,88.34,200.00,1.00,0.00,29.85,,6.21,,,,,,,,,,,,,,,,,69.80,SBGR 040500Z 20001KT CAVOK 21/19 Q1011,
SBGR,2023-01-04 06:00,71.60,64.40,78.04,330.00,4.00,0.00,29.85,,6.21,,,,,,,,,,,,,,,,,71.60,SBGR 040600Z 33004KT CAVOK 22/18 Q1011,
SBGR,2023-01-04 07:00,71.60,64.40,78.04,320.00,5.00,0.00,29.85,,6.21,,FEW,BKN,,,2300.00,10000.00,,,,,,,,,,71.60,COR SBGR 040700Z 32005KT 9999 FEW023 BKN100 22/18 Q1011,
SBGR,2023-01-04 08:00,71.60,64.40,78.04,340.00,10.00,0.00,29.85,,6.21,,,,,,,,,,,,,,,,,71.60,SBGR 040800Z 34010KT CAVOK 22/18 Q1011,
SBGR,2023-01-04 09:00,71.60,64.40,78.04,340.00,8.00,0.00,29.85,,6.21,,FEW,,,,2500.00,,,,,,,,,,,71.60,SBGR 040900Z 34008KT 9999 FEW025 22/18 Q1011,
SBGR,2023-01-04 10:00,73.40,64.40,73.44,310.00,9.00,0.00,29.88,,6.21,,SCT,,,,2500.00,,,,,,,,,,,73.40,SBGR 041000Z 31009KT 9999 SCT025 23/18 Q1012,
SBGR,2023-01-04 11:00,73.40,66.20,78.19,330.00,7.00,0.00,29.88,,6.21,,SCT,,,,2500.00,,,,,,,,,,,73.40,SBGR 041100Z 33007KT 9999 SCT025 23/19 Q1012,
SBGR,2023-01-04 12:00,75.20,66.20,73.61,320.00,8.00,0.00,29.91,,6.21,,SCT,,,,2300.00,,,,,,,,,,,75.20,SBGR 041200Z 32008KT 9999 SCT023 24/19 Q1013,
SBGR,2023-01-04 13:00,77.00,66.20,69.33,320.00,13.00,0.00,29.88,,6.21,,SCT,BKN,,,3000.00,10000.00,,,,,,,,,,77.00,SBGR 041300Z 32013KT 9999 SCT030 BKN100 25/19 Q1012,
SBGR,2023-01-04 14:00,80.60,68.00,65.54,330.00,8.00,0.00,29.88,,6.21,,SCT,BKN,,,3500.00,7000.00,,,VCSH,,,,,,,83.29,SBGR 041400Z 33008KT 9999 VCSH SCT035 BKN070 27/20 Q1012,
SBGR,2023-01-04 15:00,75.20,68.00,78.34,310.00,10.00,0.00,29.88,,6.21,,BKN,BKN,,,2000.00,6000.00,,,,,,,,,,75.20,SBGR 041500Z 31010KT 9999 BKN020 BKN060 24/20 Q1012 RERA,
SBGR,2023-01-04 16:00,73.40,68.00,83.21,290.00,10.00,0.00,29.88,,3.11,,BKN,BKN,,,2000.00,5000.00,,,-RA BR,,,,,,,73.40,SBGR 041600Z 29010KT 5000 -RA BR BKN020 BKN050 23/20 Q1012,
SBGR,2023-01-04 17:00,75.20,68.00,78.34,290.00,9.00,0.00,29.85,,6.21,,SCT,BKN,,,3000.00,7000.00,,,,,,,,,,75.20,SBGR 041700Z 29009KT 9999 SCT030 BKN070 24/20 Q1011,
SBGR,2023-01-04 18:00,75.20,68.00,78.34,240.00,7.00,0.00,29.85,,4.97,,BKN,BKN,,,2000.00,7000.00,,,-RA,,,,,,,75.20,SBGR 041800Z 24007KT 8000 -RA BKN020 BKN070 24/20 Q1011,
SBGR,2023-01-04 19:00,69.80,69.80,100.00,180.00,3.00,0.00,29.85,,3.11,,FEW,SCT,OVC,,1100.00,3000.00,7000.00,,RA BR,,,,,,,69.80,SBGR 041900Z 18003KT 5000 RA BR FEW011 SCT030 OVC070 21/21 Q1011,
SBGR,2023-01-04 20:00,69.80,68.00,94.01,190.00,4.00,0.00,29.85,,2.49,,SCT,OVC,,,1000.00,7000.00,,,RA BR,,,,,,,69.80,SBGR 042000Z 19004KT 4000 RA BR SCT010 OVC070 21/20 Q1011,
SBGR,2023-01-04 21:00,64.40,64.40,100.00,180.00,5.00,0.00,29.88,,2.49,,SCT,OVC,,,800.00,7000.00,,,RA BR,,,,,,,64.40,SBGR 042100Z 18005KT 4000 RA BR SCT008 OVC070 18/18 Q1012 RERA,
SBGR,2023-01-04 22:00,64.40,64.40,100.00,180.00,3.00,0.00,29.91,,3.11,,BKN,OVC,,,800.00,7000.00,,,RA BR,,,,,,,64.40,SBGR 042200Z 18003KT 5000 RA BR BKN008 OVC070 18/18 Q1013 RERA,
SBGR,2023-01-04 23:00,62.60,62.60,100.00,170.00,4.00,0.00,29.94,,3.73,,BKN,OVC,,,800.00,7000.00,,,-RA,,,,,,,62.60,SBGR 042300Z 17004KT 6000 -RA BKN008 OVC070 17/17 Q1014 RERA,
SBGR,2023-01-05 00:00,62.60,62.60,100.00,190.00,3.00,0.00,29.94,,3.73,,BKN,OVC,,,800.00,7000.00,,,-RA,,,,,,,62.60,SBGR 050000Z 19003KT 6000 -RA BKN008 OVC070 17/17 Q1014,
SBGR,2023-01-05 01:00,62.60,62.60,100.00,0.00,0.00,0.00,29.94,,4.35,,BKN,BKN,,,800.00,1300.00,,,-RA,,,,,,,62.60,SBGR 050100Z 00000KT 7000 -RA BKN008 BKN013 17/17 Q1014,
SBGR,2023-01-05 02:00,64.40,64.40,100.00,130.00,2.00,0.00,29.97,,4.97,,BKN,,,,800.00,,,,-RA,,,,,,,64.40,SBGR 050200Z 13002KT 8000 -RA BKN008 18/18 Q1015,
SBGR,2023-01-05 03:00,62.60,62.60,100.00,150.00,5.00,0.00,29.94,,3.73,,BKN,BKN,,,700.00,1100.00,,,-RA,,,,,,,62.60,SBGR 050300Z 15005KT 6000 -RA BKN007 BKN011 17/17 Q1014,
SBGR,2023-01-05 04:00,62.60,62.60,100.00,120.00,3.00,0.00,29.94,,3.73,,SCT,BKN,,,700.00,1100.00,,,-RA,,,,,,,62.60,SBGR 050400Z 12003KT 6000 -RA SCT007 BKN011 17/17 Q1014,
SBGR,2023-01-05 05:00,62.60,62.60,100.00,0.00,0.00,0.00,29.91,,3.73,,SCT,BKN,,,700.00,1100.00,,,-RA,,,,,,,62.60,SBGR 050500Z 00000KT 6000 -RA SCT007 BKN011 17/17 Q1013,
SBGR,2023-01-05 06:00,62.60,62.60,100.00,0.00,0.00,0.00,29.91,,3.11,,BKN,BKN,,,700.00,1100.00,,,-RA BR,,,,,,,62.60,SBGR 050600Z 00000KT 5000 -RA BR BKN007 BKN011 17/17 Q1013,
SBGR,2023-01-05 07:00,62.60,62.60,100.00,160.00,1.00,0.00,29.91,,3.73,,BKN,BKN,,,700.00,1100.00,,,-RA,,,,,,,62.60,SBGR 050700Z 16001KT 6000 -RA BKN007 BKN011 17/17 Q1013,
SBGR,2023-01-05 08:00,62.60,62.60,100.00,190.00,2.00,0.00,29.94,,3.73,,BKN,,,,900.00,,,,-RA,,,,,,,62.60,SBGR 050800Z 19002KT 6000 -RA BKN009 17/17 Q1014,
SBGR,2023-01-05 09:00,62.60,62.60,100.00,0.00,0.00,0.00,29.94,,3.73,,BKN,OVC,,,900.00,1500.00,,,-RA,,,,,,,62.60,SBGR 050900Z 00000KT 6000 -RA BKN009 OVC015 17/17 Q1014,
SBGR,2023-01-05 10:00,64.40,62.60,93.88,170.00,3.00,0.00,29.94,,6.21,,FEW,BKN,,,800.00,1200.00,,,,,,,,,,64.40,SBGR 051000Z 17003KT 130V300 9999 FEW008 BKN012 18/17 Q1014,
SBGR,2023-01-05 11:00,64.40,60.80,88.09,180.00,5.00,0.00,29.97,,6.21,,BKN,BKN,,,900.00,1800.00,,,,,,,,,,64.40,SBGR 051100Z 18005KT 9999 BKN009 BKN018 18/16 Q1015,
SBGR,2023-01-05 12:00,64.40,60.80,88.09,160.00,4.00,0.00,30.00,,6.21,,FEW,BKN,OVC,,700.00,1000.00,1500.00,,,,,,,,,64.40,SBGR 051200Z 16004KT 110V210 9999 FEW007 BKN010 OVC015 18/16 Q1016,
SBGR,2023-01-05 13:00,64.40,62.60,93.88,190.00,3.00,0.00,30.00,,6.21,,BKN,BKN,,,900.00,1500.00,,,,,,,,,,64.40,SBGR 051300Z 19003KT 120V250 9999 BKN009 BKN015 18/17 Q1016,
SBGR,2023-01-05 14:00,66.20,62.60,88.18,180.00,4.00,0.00,30.00,,2.49,,BKN,BKN,,,1000.00,1300.00,,,BR,,,,,,,66.20,SBGR 051400Z 18004KT 4000 BR BKN010 BKN013 19/17 Q1016,
SBGR,2023-01-05 15:00,66.20,62.60,88.18,150.00,5.00,0.00,30.00,,2.49,,BKN,BKN,,,1400.00,3100.00,,,-RA BR,,,,,,,66.20,SBGR 051500Z 15005KT 100V200 4000 -RA BR BKN014 BKN031 19/17 Q1016,
SBGR,2023-01-05 16:00,64.40,64.40,100.00,180.00,4.00,0.00,30.00,,2.49,,BKN,OVC,,,1000.00,1700.00,,,-RA BR,,,,,,,64.40,SBGR 051600Z 18004KT 4000 -RA BR BKN010 OVC017 18/18 Q1016,
SBGR,2023-01-05 17:00,64.40,62.60,93.88,160.00,5.00,0.00,30.00,,4.97,,BKN,BKN,,,1300.00,1900.00,,,-RA,,,,,,,64.40,SBGR 051700Z 16005KT 8000 -RA BKN013 BKN019 18/17 Q1016,
SBGR,2023-01-05 18:00,66.20,62.60,88.18,170.00,5.00,0.00,30.00,,3.11,,BKN,OVC,,,1300.00,1900.00,,,-RA BR,,,,,,,66.20,SBGR 051800Z 17005KT 5000 -RA BR BKN013 OVC019 19/17 Q1016,
SBGR,2023-01-05 19:00,64.40,62.60,93.88,180.00,5.00,0.00,30.00,,2.49,,BKN,OVC,,,800.00,1300.00,,,-RA BR,,,,,,,64.40,SBGR 051900Z 18005KT 4000 -RA BR BKN008 OVC013 18/17 Q1016,
SBGR,2023-01-05 20:00,62.60,62.60,100.00,170.00,5.00,0.00,30.00,,3.73,,BKN,OVC,,,800.00,3000.00,,,-RA,,,,,,,62.60,SBGR 052000Z 17005KT 6000 -RA BKN008 OVC030 17/17 Q1016,
